9.86075987,5.764120228,-12.86972426,-9.707605753,-1.261122935,3.22649858,-3.062532464,4.306152362,-4.41437532,-14.31640062,-8.281487952,1.54370337,2.733045675,2.515663098,13.0864461,7.953133993,-12.85734293,8.753061193,11.83330488,-8.447425741,14.66602391,-10.86535913,6.290123291,-6.000102329,14.4421001,-4.673711349,2.920249322,1.306851831,11.52567957,-10.27387112,-7.481579407,4.311835878,0.734060108,8.589027008,10.85156263,12.34995339,9.104925109,14.22632889,-11.35614921,-10.54608192,-10.07095789,14.95901425,0.574732785,-13.72278206,-6.16829467,-6.148708617,12.9688492,-14.73929508,9.287738273,2.709473479,-0.07394034,-4.431140863,5.847750886,13.48547103,6.687571609,-7.118171774,-0.116142637,7.400766325,6.618513474,-14.30887222,5.043793325,-0.26527391,6.741891085,5.383436662,-2.245747054,8.042568508,8.813111826,-9.002022391,8.769503155,-12.95161688,-4.415228744,1.623319119,13.78090987,1.138757084,-1.023264821,3.719383229,5.938291113,5.116621745,13.6277748,-6.943818445,-6.861489573,-8.069061009,-12.88703829,-2.6855534,2.905555274,-7.699092302,-11.66639525,11.58346189,-6.803653186,-4.894375318,11.78969782,2.982407219,-3.610598923,-3.416347522,7.508683825,-13.19532525,-9.770443998,-14.01706638,1.361110157,1.162733279,12.1506188,4.020023893,-2.899240011,-2.714079054,14.23509389,12.63906913,3.342263441,1.137488885,7.022983922,-1.180818639,7.997302455,-12.91393374,-1.867218794,-0.334508201,-6.575137925,7.094020011,10.67423138,-11.62579344,3.666818788,10.76847248,9.951123669,9.102547781,5.909211157,-11.6935481,13.87351259,3.681686256,14.88232901,12.10692511
6.357791176,-10.91453247,-14.09993144,9.465471851,14.42934768,-4.160553206,-2.740093078,-0.080689955,-6.628728428,8.357542703,-11.87514774,2.590033411,-1.685490838,6.079843814,7.637001452,-10.95499219,-14.85004226,11.80253461,13.15546601,10.3232701,5.515212266,7.861220678,3.372350085,-1.466371978,5.598673259,-2.561493837,13.11244471,-2.159003736,7.883722307,12.98414563,14.19900649,-7.303300719,-2.081861663,-6.882510804,-13.51762738,3.312795936,8.217732556,-9.703561121,14.15656782,-0.584335753,-8.099854242,-6.401666048,-13.64398323,11.21555841,9.18321944,14.67109842,-14.33692136,-1.684508576,-3.014698618,-13.69001729,7.679946628,-1.69357205,-9.665622333,-1.214497555,-3.271263756,13.45384369,1.193661323,-3.787974322,-2.826334417,-7.925853668,-10.32170249,-2.022018638,13.45407003,-4.663791125,-4.593720767,4.896857114,-8.644819665,8.919147042,-14.68593113,5.779785819,4.970940467,-6.619983059,4.127905711,8.986808808,7.245553816,11.02683074,11.88683283,-11.11302457,14.65377036,5.359641314,-7.334423877,0.724141566,-11.21583973,10.22195061,14.26411124,-4.28571409,10.50297001,-10.78475485,11.13596507,-0.146535507,-10.77675525,-2.930040627,12.84425295,-7.803615952,14.17021099,12.60372636,-2.166111321,7.372966484,-7.844571347,13.49485553,14.64557277,-10.5376893,-7.177830253,5.964891559,12.01879334,-4.361611788,14.75689767,-8.300344552,2.549557201,-14.23373429,12.36773927,-4.412905186,-10.75761392,-8.680768632,-5.879060283,11.02071649,-11.65145807,12.03823464,-8.481497766,-12.44673964,3.952941289,9.322934651,-9.275056074,-0.551100626,-9.328695658,-5.775669698,-3.75764267,-3.134689019
0x196E60CF,0x545784CE,0x4799AB93,0x25DCA4A7,0x39B7A6EA,0x6F5B97F1,0x750A250B,0x7FAD5F9D,0x657C2E9E,0x216E1FAC,0x507FD946,0x0A5C31B7,0x79420EB1,0x1851C293,0x1E8C4A1B,0x542E1687,0x44998E86,0x2F35CBA2,0x349F327B,0x294B0751,0x160F93CD,0x1F71E3D5,0x0D7D4957,0x7A226F63,0x16650A9A,0x75C107C3,0x347324B4,0x775D2E20,0x1F88EE80,0x33EFC3DF,0x38CBC85B,0x62C96B8A,0x77AC2C75,0x64784F17,0x49EDF317,0x0D404D93,0x20DEF548,0x592F8DAD,0x38A05350,0x7DA9A3E4,0x5F99BFD0,0x6664B1A8,0x496C8FAA,0x2CDCBB57,0x24BB9DE0,0x3AAF346C,0x46A6FE17,0x79431030,0x73F0F2D9,0x493D6C1C,0x1EB843ED,0x7939C840,0x5956671A,0x7B245AC1,0x72EA39D6,0x35D0BC66,0x04C64F27,0x70D91D43,0x74B1D565,0x604BED05,0x56B693A0,0x77E973F3,0x35D0F7BB,0x6D584724,0x6DA007AA,0x139661B6,0x5D6BB465,0x23AD34E1,0x45419B46,0x171E802C,0x13E23E37,0x6585232A,0x1082F9B6,0x23F27E02,0x1CFB7275,0x2C1B7984,0x2F8C1DE7,0x538C434A,0x3A9D75FA,0x157045D0,0x62A98CCA,0x02E5855D,0x5322FAEA,0x28E34704,0x390E732C,0x6EDB6DC5,0x2A030A92,0x54DC693A,0x2C8B3A6D,0x7F69F299,0x54E49A46,0x7447A36F,0x336083D8,0x60C918E7,0x38AE4BCA,0x326A373E,0x7755E6EA,0x1D7DEAED,0x609F28B1,0x35FABB68,0x3A951106,0x55D967FB,0x6349E6DE,0x17DC0C88,0x30133E8F,0x6E8DB5A4,0x3B07102E,0x5ECC727B,0x0A32BF1F,0x4710A7F6,0x317890A4,0x6E592F62,0x54F8340F,0x5D46E497,0x687BD7A0,0x2C1536B4,0x5164E82E,0x302726FB,0x5E12F240,0x4E3689E3,0x0FCFCFD7,0x254AAF61,0x5AE657B4,0x7DCBAC48,0x5AAF6A68,0x68E5B6D8,0x70F82C86,0x73761415
13.90598472,9.243967738,-8.455062608,-6.081424545,6.622913443,7.693646106,8.490749967,6.605819618,-10.77998019,5.828766481,-14.38884881,5.412454018,-9.990981569,8.09529515,14.51556583,-3.435402121,-7.363060765,13.07694877,-3.737470532,13.01426847,-13.45511092,-10.08983764,14.52419877,8.827294384,4.199972687,-7.218823014,-3.443438582,-8.599484398,1.8545114,1.613296295,-7.000654062,12.7508962,1.560037301,-14.90215833,-7.018721056,13.65315313,4.062875936,2.028779735,7.14545186,-3.554049366,-14.31941939,-0.242246407,-6.396368291,-4.219269705,-9.399038682,-5.447425518,-9.210101218,-9.912521842,13.89394588,-11.55012231,-5.972705542,11.15211826,14.36917746,10.92558604,5.455094448,3.765117729,4.085733731,-2.63773292,-3.922481579,-3.20055285,14.99146296,-2.008749178,4.716629477,-0.524682735,-7.348262373,0.432843128,1.141567699,-14.87821629,4.324864977,-12.1566654,-8.974994127,10.24907637,-9.584440507,3.618756125,-12.47612732,-11.10776609,-4.188166419,5.861818619,0.879203576,-10.07227125,11.3328569,-4.354862183,8.292139313,12.02148599,-11.49612068,5.876472403,-2.460263476,1.065905887,-8.862558612,-1.03150345,-4.420268794,7.707045694,12.72404729,-13.89093201,14.9140668,10.9909117,10.91715533,5.211619266,1.681436042,6.493514764,-14.43874696,13.31836461,5.299644331,11.57623109,14.92649509,-8.996686046,1.653436542,9.48834711,5.528285227,5.805523798,9.177327912,-4.604455521,-13.88796501,-9.707298071,1.916102667,9.234425684,6.639608426,11.51241425,-5.984402798,10.38777983,7.499086028,-4.052669849,-0.207290584,4.437419082,1.486613337,9.89781905,8.102578461,-14.27469006
0x379FBA75,0x24F9D2AD,0x5E2E0412,0x67AC9F0C,0x1A7DDD05,0x1EC64B2A,0x21F68728,0x1A6C5BFA,0x54E14CE0,0x1750A829,0x4671D19E,0x15A65A58,0x58093C21,0x2061950D,0x3A0FF07D,0x724225F3,0x628C39CD,0x344ECBA8,0x710CD487,0x340E9C64,0x4A2DF768,0x57A4019A,0x3A18C78F,0x234F2642,0x10CCC5A3,0x631FECDD,0x7239EB3D,0x5D9A20C4,0x076B0509,0x067403F1,0x63FF548B,0x3300EAEE,0x063D7A6B,0x4464309C,0x63ECD464,0x369CD42C,0x1040628C,0x081D786F,0x1C94F155,0x71C8A749,0x46B8EA20,0x7F07F08F,0x666A1E6F,0x6F1F77C4,0x5A676268,0x6A35D616,0x5B28DB3A,0x585993E0,0x3793668C,0x51CCACBD,0x681BF315,0x2C9BC4E3,0x397A09A8,0x2BB3CCD3,0x15D20447,0x0F0F7B05,0x1057CA95,0x7572F625,0x704F60FE,0x7332A247,0x3BF74210,0x77F70A75,0x12DDD41E,0x7DE6B992,0x629B611C,0x01BB3B3A,0x0490F71F,0x447CB4DF,0x114CA967,0x4F5F931C,0x5C199B24,0x28FF0DE0,0x59A9886E,0x0E799B34,0x4E187215,0x5391A5C4,0x6F3F514E,0x17728094,0x03844DF1,0x57B5FE87,0x2D54D870,0x6E949F03,0x212B2691,0x3016006C,0x5203F8F1,0x178181FB,0x7628B0B1,0x04437CD5,0x5C8CBD70,0x7BDFBD90,0x6E51A50F,0x1ED403C9,0x32E56CA7,0x486FAF85,0x3BA80120,0x2BF6B18E,0x2BAB2AC4,0x14D8B2B8,0x06B9CA5E,0x19F95BEF,0x463EB91E,0x3546015F,0x1532D5F6,0x2E4E0F85,0x3BB4BB21,0x5C0364BC,0x069D1E78,0x25F41143,0x161CF6CD,0x1738DB3B,0x24B59572,0x6D95099D,0x4872B94E,0x592BBA0E,0x07AA16D1,0x24F00D49,0x1A8EF582,0x2E0CB651,0x680FF8B7,0x298D1628,0x1DFF1068,0x6FCA10EB,0x7F2BBC05,0x11BFEAC9,0x05F24AC4,0x27975DE0,0x20690A54,0x46E6B7A7
10.01715777,7.749586507,0.779101512,8.159312676,0.28242056,-5.0802585,-14.16665345,12.50213815,14.86801096,11.04048318,9.142154641,-6.681004213,7.097450044,14.37271467,8.722721887,13.46471344,-5.373512674,13.88680838,-13.22241522,11.19848581,-8.35505155,13.70115887,12.35466084,7.014701326,-1.357482377,-8.786015329,-5.421303815,5.860348195,13.22729367,-1.9322219,-10.74492828,6.197645721,-12.11152674,-11.02551629,-9.22687953,-13.84529645,7.865522136,-7.088974427,8.503033586,-9.809938898,3.266039871,3.561893012,-0.125528348,11.45600289,6.748197599,-1.100901755,5.288706613,0.12311351,0.008230211,-12.42310562,1.320507416,-6.619955032,12.63101904,5.659632899,-1.96714051,12.81398382,-3.850363904,-5.737883579,-9.201114614,11.13195154,7.883130974,9.487904291,13.28835407,-7.654426023,0.32689961,6.248475692,-5.979198193,-9.448226913,6.164107698,8.849756227,3.442550166,3.23929031,-12.32282505,8.257037811,-1.617629708,-8.093488479,0.354716825,7.169314579,1.803147173,-12.0315831,-11.72932289,11.04270918,1.257199623,-7.44954958,4.897608986,-12.32364254,-3.388771584,2.894891794,3.441012258,-11.86424353,4.490430446,9.670502081,-1.92844142,1.309257201,-10.67852581,-1.7625547,-12.72580783,8.729207295,12.13940949,-2.428047713,5.499715843,-11.91146341,-6.352899921,-6.215303588,-8.628473657,-14.28605099,14.42322083,-1.698220934,-3.474363012,-9.576111818,2.388124345,-12.94274847,-12.42180112,0.323622558,10.10183167,4.537544905,10.79847648,0.580599042,1.529293902,-8.969010202,-0.868008398,-4.056768311,-4.014042658,7.158126712,8.933844633,2.281876953,4.92875765,-1.498637067
0x281191CE,0x1EFF939A,0x031DCCC9,0x20A322DC,0x012132DA,0x6BADD0B8,0x475558CD,0x32023081,0x3B78D7DD,0x2C29746C,0x249190FC,0x6546A6D5,0x1C63C9F1,0x397DA8EA,0x22E41134,0x35DBDDD7,0x6A8185E5,0x378C177F,0x4B1C3F30,0x2CCB3FDD,0x5E946D5E,0x36CDFC96,0x316B2C35,0x1C0F0DDD,0x7A91F024,0x5CDB1ECD,0x6A5095BC,0x1770FF1E,0x34E8BFAB,0x784567A0,0x55053186,0x18CA63A3,0x4F8DCBEF,0x53E5DF10,0x5B17ACE5,0x489E6A9C,0x1F764B6F,0x63A4E3E4,0x22031B3C,0x58C29F61,0x0D106CC1,0x0E3F60E1,0x7F7F7580,0x2DD2F26C,0x1AFE2782,0x7B98AD36,0x1527A2B4,0x007E1177,0x00086D80,0x4E4EBD67,0x05483318,0x65852A83,0x328629DA,0x16A376CE,0x7821A5EC,0x334184F9,0x70993A35,0x690C6840,0x5B320F03,0x2C871E4D,0x1F88537C,0x25F39D2E,0x35274649,0x6161DE26,0x014EBEC5,0x18FE7069,0x68154D12,0x5A350402,0x18A80BD9,0x2366267F,0x0DC52BDE,0x0CF50884,0x4EB56D5A,0x210734EB,0x79878C14,0x5FA0448F,0x016B3AE3,0x1CAD60CD,0x07366C36,0x4FDFA8AF,0x51152C62,0x2C2BBBF4,0x05075F56,0x6233A947,0x139726CF,0x4EB4970E,0x7271E5DD,0x0B945E83,0x0DC398B7,0x508B03BF,0x11F63366,0x26AE9818,0x784946A7,0x053CADEB,0x55493088,0x78F324DD,0x4D18C5D6,0x22EAB551,0x308EC15C,0x7649ADDD,0x15FFB582,0x505AA957,0x6696A168,0x67238775,0x5D7C7167,0x46DB1574,0x39B160CD,0x79350593,0x721A4096,0x59B20FBF,0x098D7077,0x4C3AA026,0x4E50135F,0x014B63B6,0x2868468F,0x1226722B,0x2B31A3D1,0x0252888E,0x061DFF38,0x5C1FBBCB,0x7C8728CF,0x6FC5DE88,0x6FF19ECE,0x1CA1EBF8,0x23BC41C4,0x0920A45A,0x13B70C3E,0x7A016549
-9.138639501,8.832041794,-7.594443687,0.496040491,12.37927091,-5.245095564,1.627511446,9.019593167,-10.37269949,7.184636793,-6.342670378,13.13784278,3.228350976,0.882378613,14.33955953,-9.660361661,1.46780104,10.13644456,8.308439743,-9.758074173,9.193374087,9.412295986,11.89674329,-3.439838993,-4.274806752,-12.25717673,-3.447232454,-4.948774062,-7.757258825,-11.01665411,-12.54625655,4.418572245,-5.598762929,4.545594927,7.379376994,2.570419573,-3.790488115,-0.019610887,3.463480602,-9.298948246,-13.73016392,-6.185037315,14.20272086,0.587406367,2.467118878,-2.140926674,-14.85048904,5.473206255,9.101598126,-9.497163571,-1.376629789,-9.063880115,14.41925791,-0.503324868,7.058965363,-4.086893394,-2.443576326,-11.11715088,-12.62282109,12.74279644,11.48216059,9.111805008,2.344379585,9.873037298,-14.26802944,4.878570704,-10.46833916,-6.830382613,12.43796227,-10.90771687,9.739281561,14.27762002,9.407377448,-11.39444925,-11.85734429,7.269067818,-0.753359427,-4.491515413,-6.223366319,-2.853856301,0.968363977,13.15118542,-8.422833252,-1.162773605,8.477264832,5.974943856,-13.35552867,-9.496482263,13.70948554,4.733877184,14.32694083,-9.796065776,7.343880783,-5.454042391,-2.170316688,7.820153713,13.63952183,-1.425485521,5.949612939,-3.468885281,5.415859447,-1.115112262,7.46317566,-4.180339121,-13.58851639,5.141251327,-13.8223551,5.925166486,-1.689607271,-1.314546296,9.763201087,-14.33469469,10.52502379,12.27348544,7.276410245,-3.615880677,1.085367651,5.332652425,7.697586576,1.645947299,10.57202256,3.178883041,-14.14479524,-5.250857509,-2.411489532,-9.669039681,0.23055347,-1.89199881
0x5B72087D,0x235402C3,0x619F4A28,0x01FBF209,0x31845F98,0x6B0505AC,0x0682925C,0x2414103B,0x56825B11,0x1CBD116D,0x66A11B05,0x348D26A8,0x0CE9D4D6,0x03878E42,0x395BB57E,0x595BCA28,0x05DF073C,0x288BB81F,0x213BD7A0,0x58F7BB68,0x24C603DB,0x25A630EB,0x2F9643DF,0x723D9AD9,0x6EE69910,0x4EF8A6AA,0x723608B3,0x6C347493,0x60F89125,0x53EEF23A,0x4DD0A220,0x11AC9E33,0x699ADDE5,0x122EB06F,0x1D847B67,0x0A481C11,0x70D68A49,0x7FEBEB20,0x0DDA9AA8,0x5ACDE083,0x49144FE9,0x67428594,0x38CF960E,0x0259810D,0x09DE5469,0x776FB0EC,0x44991967,0x15E4902E,0x24680956,0x5A02E78E,0x7A7E54C3,0x5BBE9637,0x39AD51F1,0x7DFC9868,0x1C3C616A,0x6FA7056C,0x7639C721,0x5388099A,0x4D823B30,0x32F89FA1,0x2DEDBB81,0x24727D03,0x0960A50A,0x277DFD7D,0x46ED89B2,0x1383A809,0x56206BB4,0x64ADB02F,0x31C0792E,0x545E7F79,0x26F50639,0x391C486C,0x25A1278D,0x526C157F,0x50921457,0x1D138683,0x7CFC8F59,0x6E08B030,0x671B45DD,0x7495A6B2,0x03DF9ACE,0x349AD059,0x5E4F04CD,0x7B5951E1,0x21E8B81C,0x17E657AE,0x4A93F04B,0x5A039A28,0x36D68360,0x12EF7D80,0x394EC993,0x58D0D423,0x1D602248,0x6A2F0F83,0x77519881,0x1F47D65F,0x368EDECF,0x7A4C4D87,0x17CC6755,0x721FDC8A,0x15A9D70F,0x7B8A2003,0x1DDA4AB8,0x6F47552F,0x49A55BF6,0x1490A430,0x48B5E88C,0x17B35ED7,0x793DD798,0x7ABDE794,0x270D8495,0x46A945CC,0x2A199FD5,0x31180C91,0x1D1B0B49,0x71895694,0x04576A9E,0x1554A2D6,0x1ECA5422,0x06957335,0x2A49C048,0x0CB72D1D,0x476BBACD,0x6AFF1F36,0x765AA27D,0x5952E744,0x00EC1635,0x786E97DE
-12.23092621,12.64111437,11.20894323,-0.990419446,8.299484266,12.63140306,7.933120394,-12.46724544,4.342978553,-5.225608259,-9.528062078,5.472020628,-10.0514535,5.754428313,0.629160289,-5.461349381,11.19116201,-5.135800476,-0.327926153,0.205904424,-8.576615981,-12.4092273,8.108674024,4.552117365,4.235542968,-1.507766061,-11.20623687,2.961900462,13.37392242,-12.16942398,-2.571938347,7.237249504,-14.84689885,-3.984332624,-3.812251362,-2.673858484,-10.76799448,13.62840151,14.53498011,8.798834467,-5.104537542,-6.036580692,3.890002382,2.878287368,-6.744023724,-4.475460155,8.369035726,-8.607187283,-14.7787826,5.895896348,2.84223511,0.884818129,13.19846391,11.2383148,-7.835756173,4.482972606,-1.255056219,4.029746157,-2.304347022,-8.879700447,-2.691548045,3.429662118,14.73288176,-10.77470547,5.80812126,-12.12280949,-1.133593289,-7.897419488,12.77202357,-12.19011355,9.219368103,-10.48449389,-13.6968445,-4.864285281,12.76212013,-7.866931922,-9.966412033,1.70565432,4.839154468,3.862751323,-9.253094647,-5.015769287,-12.3527248,5.137631381,-10.20598844,1.758012131,-7.061076808,0.146102357,-14.4378301,14.74591908,6.497526099,-3.704326606,0.029608443,10.02218995,10.21514883,13.72075227,-11.29743139,3.950300579,-12.48385963,2.586207341,5.975671328,0.417738953,-0.983613758,2.650619756,12.39801709,12.40485908,-2.155000673,7.378783192,0.228909088,-7.508430854,4.595867609,11.43581687,-2.158641291,13.75159274,-7.907376251,2.770301479,-3.862520749,2.915803886,8.984910892,-6.119425282,-4.684854152,-13.06020712,-9.890223442,-14.35490501,-10.47022515,13.65495178,11.02536561,6.245498681
0x4F138815,0x32908048,0x2CD5F536,0x7C09CF7D,0x2132AC00,0x32868E86,0x1FBB83E9,0x4E218A6A,0x115F35C5,0x6B18FA27,0x59E343B2,0x15E35960,0x57CB4FC7,0x170488DB,0x02844298,0x6A279408,0x2CC3BFF9,0x6B74F0B9,0x7EB03421,0x00D2D89C,0x5DB18B95,0x4E5CF385,0x206F483E,0x12355E41,0x10F1322C,0x79F80C2D,0x532CD03F,0x0BD8FC6F,0x357EE585,0x4F528286,0x75B655CC,0x1CF2F188,0x449CC68D,0x70100B1C,0x70C0412E,0x754DF80B,0x54ED92DB,0x36837BAF,0x3A23D1D3,0x233201A9,0x6B94F41D,0x67DA8A98,0x0F8F5CC8,0x0B835DC3,0x65061EA6,0x6E1920FA,0x2179E480,0x5D923D80,0x44E286D1,0x179565DA,0x0B5E72E1,0x038A0DC3,0x34CB3A1F,0x2CF408CB,0x60A82F89,0x11EE905E,0x7AFAD28B,0x101E75C6,0x76C85942,0x5C7B2FCF,0x753BDAD5,0x0DB7F958,0x3AEE788E,0x54E6B39D,0x173B8423,0x4F823E3B,0x7B773353,0x60690ADE,0x33168D59,0x4F3D52E0,0x24E0A208,0x560FE0D6,0x49366E66,0x6C8AF8CD,0x330C6937,0x60884300,0x582264E3,0x06D2970B,0x135B4B4F,0x0F737515,0x5AFCD4C2,0x6BEFDA2E,0x4E96CF50,0x148CEF3D,0x572D115E,0x07083455,0x63C17515,0x00959BDB,0x463FA978,0x3AFBD236,0x19FD777B,0x712EC502,0x001E51AC,0x2816B8F6,0x28DC4FF9,0x36E20CE1,0x52CF6E26,0x0FCD1B98,0x4E10871B,0x0A5846BC,0x17E71662,0x01ABC3C2,0x7C10C78F,0x0A9A3C10,0x319791CA,0x319E9360,0x77614781,0x1D83DFBD,0x00EA6724,0x61F75DE7,0x12622B1E,0x2DBE46C7,0x775D8D24,0x3701A187,0x605ED8C3,0x0B14C9E9,0x708CC75D,0x0BA9C87E,0x23F08C7B,0x6785B562,0x6D42B598,0x4BC25911,0x58706945,0x469493C9,0x561E7D4D,0x369EABAD,0x2C19F971,0x18FB6401
2.438038407,0.87514751,-7.254499151,14.0817964,12.36528,13.10461241,6.212419594,-12.31584123,9.41943866,7.473696678,-8.720875292,-0.711052695,4.929330349,-0.741039667,-13.97309977,12.74880384,-6.695202169,-1.033710492,-14.99736531,12.38152429,-7.829322342,10.71615738,-4.081569555,-9.749705602,-2.942168341,8.401685428,-10.83658582,14.17295368,-4.877940455,4.014425912,3.680501323,-2.091643808,-11.25889738,-12.005488,-7.772025823,-9.265874045,-1.901336701,-8.660831118,-2.772284706,14.60497031,-0.42684819,8.453322835,6.518345674,12.82237691,7.0601272,-4.105913167,-3.202720232,7.365717395,-12.35604063,-7.04650656,6.463662113,1.399915673,13.78973782,7.284899222,-6.549177276,11.2875061,-13.81426035,6.025600223,-11.39391714,8.525801515,-3.34984609,-10.49518953,14.34752783,-3.35750191,0.894723278,-10.69912846,-12.4000743,-8.389816903,13.64439793,11.41012134,5.923767828,12.15722731,3.383599761,-1.664254329,-5.897824379,13.84530575,12.737823,9.894941785,12.10934171,-13.90541293,5.189919495,-12.29688166,4.944733544,-4.160784483,5.210354914,3.014133685,2.14151668,6.591642837,5.1675827,-13.82435237,9.594440107,5.16989874,9.645741174,8.111521327,-13.38753277,-9.875916171,4.348361951,14.35447676,10.52871104,9.315986425,6.326565213,0.406289519,-3.71180193,10.75651901,12.05834838,-4.749107254,5.874667705,9.251279694,6.600252948,-11.53851483,-12.93646615,7.92719531,1.021729774,-5.966541518,10.33256216,7.26321282,-7.772919641,12.70264701,11.26095542,-0.649062274,1.544201205,8.575794717,-9.01540796,7.343745354,11.14427542,14.25471459,10.52512744,-1.088146569
0x09C08D23,0x038026AB,0x62FB6494,0x3853C26F,0x31760BF5,0x346B1F83,0x18D98485,0x4EBC941E,0x25AD8154,0x1DE510BD,0x5D1DD2DF,0x7D27E1CE,0x13B7A25F,0x7D092CE6,0x481B8BBC,0x32FEC66F,0x65381CED,0x7BDD7B00,0x4402B2AB,0x3186AE4D,0x60AEC620,0x2ADD585C,0x6FAC7908,0x59004D2D,0x743B3839,0x219B536C,0x54A7560C,0x38B11AC5,0x6C7CFD2E,0x100EC5AA,0x0EB8D556,0x77A22821,0x52F6E39C,0x4FFA615B,0x60E97211,0x5AEFBEB7,0x786507FE,0x5D5B4F17,0x74E92E33,0x3A6B7D56,0x7E4AE84F,0x21D033DC,0x1A12C935,0x334A1D2C,0x1C3D91FC,0x6F938B80,0x73306A1C,0x1D767E9E,0x4E936A16,0x63D06096,0x19DACA3D,0x0599837E,0x3728B107,0x1D23BC9F,0x65CDA479,0x2D2667FF,0x48BE328A,0x181A36F1,0x526CA0FD,0x221A6BB6,0x7299C1F3,0x5604ED09,0x3963DE55,0x7291EB05,0x03943256,0x553417AC,0x4E6652ED,0x5E70D3D7,0x3693DD0D,0x2DA3F6D9,0x17B1F031,0x30A10032,0x0D88CE60,0x7957CDB7,0x6868A0BA,0x376197D4,0x32F387DF,0x27946B9E,0x306FF745,0x4860DB70,0x14C27A41,0x4ECFFE42,0x13C7683A,0x6F5B5B50,0x14D76747,0x0C0E790F,0x0890E9BF,0x1A5DD79E,0x14AB9ACC,0x48B3DCFA,0x2660B4E8,0x14ADF9EF,0x26953D2C,0x207232A5,0x4A732A9D,0x587F0FD5,0x1164B8FE,0x396AFBF4,0x2A1D666D,0x254391F1,0x194E671C,0x01A00A5C,0x71271D66,0x2B06ACEB,0x303BBFAD,0x6D00EA08,0x177FA8E4,0x25014F76,0x1A66A8B5,0x51D88F92,0x4C410F05,0x1FB572AF,0x04164054,0x682242F1,0x29548B2C,0x1D0D87A9,0x60E887C1,0x32CF82B2,0x2D0B37E5,0x7D675C39,0x062D4314,0x224D9D21,0x5BF038E6,0x1D5FFEC8,0x2C93BCEF,0x3904D3E6,0x2A19BB01,0x7BA5BCE8
8.660809566,9.205492699,1.034413303,-0.792347175,-12.47597135,14.62741697,4.575937943,-12.93949148,-3.135751422,-6.48251493,5.474133047,9.649184378,-11.71463794,-11.40467636,-6.913652339,-9.442608317,4.092401675,-8.479788211,-10.6965535,0.807745735,-3.980413613,-1.582445293,9.502808185,1.080553909,10.79011795,-4.790783934,-1.493180094,12.50514199,6.659507748,1.808587623,-14.49590128,1.477055662,6.271202121,8.681657207,4.437227182,-13.18540119,6.676198192,-0.888679709,2.94310803,-8.214470354,-13.60292206,-7.205830312,14.2201693,2.557955367,13.62162339,6.967694916,5.992044895,2.083444989,-4.725031146,-6.456775716,3.157036668,-8.927943351,4.124894647,3.876998092,0.091275376,12.79527365,9.51696516,-11.64461471,-12.73581864,4.505222925,12.3913491,12.6574541,11.30083841,-11.14109236,-14.90505978,-8.212669083,-0.665313346,14.66894669,0.313567124,-9.834811383,-10.08303367,-7.919284162,-12.41154989,-7.738511408,0.879298084,-11.66733667,-13.52764104,-9.980841607,-5.203529222,13.96346985,14.25462986,-0.317612334,-7.465108842,6.050512652,3.594852314,6.263845959,-7.675895605,14.19235165,9.14510321,-9.294727492,-14.87943885,-12.04094837,10.9866157,7.191400623,12.90440204,12.14588938,11.13956978,-0.853550691,8.649552216,-4.008222562,-5.188618098,-10.96941072,-2.709698458,-5.801206319,-6.645034319,-5.812819851,-6.227683653,-12.35633357,10.12991867,-6.079595468,-3.960212968,-10.49319174,12.00559724,10.37278537,-2.68958731,-8.140630267,-3.061492654,6.835885951,-5.778134573,8.574698483,-7.672731565,-13.56144136,11.18307715,-12.88656918,5.251249165,0.457064184,7.92961864,-10.89847143
